,id,uuid,category,muscles,muscles_secondary,equipment,license,license_author,images,exercises,variations
20,71,046fce45-69f2-46f7-a5b6-79a25a485af1,"{'id': 9, 'name': 'Legs'}","[{'id': 10, 'name': 'Quadriceps femoris', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-10.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-10.svg'}]",[],[],"{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,[],"[{'id': 69, 'uuid': '71efbc60-c301-453e-8ac7-4184b16a4681', 'name': 'Beinstrecker Einbeinig', 'description': '<p>Der Bewegungsablauf ist wie beim beidbeinigem Beinstrecker:</p>\r\n<p>Setze dich in die Beinstreckermaschine. Der Rücken soll einen festen Halt haben, stelle die Maschine so ein, dass du fest sitzt. In der Anfangsposition sind die Beine entwas nach hinten angewinkelt. Drücke das Gewicht nach oben bis die Beine nahezu vollständig ausgestreckt sind. Gehe langsam und kontrolliert wieder runter.</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}]",25.0
21,73,3717d144-7815-4a97-9a56-956fb889c996,"{'id': 11, 'name': 'Chest'}","[{'id': 4, 'name': 'Pectoralis major', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-4.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-4.svg'}]","[{'id': 2, 'name': 'Anterior deltoid', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-2.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-2.svg'}, {'id': 5, 'name': 'Triceps brachii', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-5.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-5.svg'}]","[{'id': 1, 'name': 'Barbell'}, {'id': 8, 'name': 'Bench'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",sistab2,"[{'id': 68, 'uuid': '08517378-bc36-4f6b-9952-1f45a02d936e', 'exercise_base': 73, 'image': 'https://wger.de/media/exercise-images/192/Bench-press-1.png', 'is_main': True, 'status': '2', 'style': '1'}, {'id': 70, 'uuid': '41e5c58e-0325-4620-8d96-7372cc4dae8c', 'exercise_base': 73, 'image': 'https://wger.de/media/exercise-images/192/Bench-press-2.png', 'is_main': False, 'status': '2', 'style': '1'}]","[{'id': 15, 'uuid': '198dcb2e-e35f-4b69-ae8b-e1124d438eae', 'name': 'Bankdrücken LH', 'description': '<p>Lege dich auf die Bank, die Stange direkt über die Augen, die Knie etwas angewinkelt und die Füße fest auf dem Boden. Greife die Stange breit und lasse sie langsam und kontrolliert runter, dabei sollte die Stange kurz auf Brustwarzenhöhe den Körper berühren. Dann das Gewicht wieder hochdrücken bis die Arme durchgestreckt sind.</p>\n<p>Bei hohem Gewicht, empfielt sich natürlich einen <em>Spotter</em> zu haben, der einen hilft falls man die Stange nicht alleine hochdrücken kann.</p>\n<p>Mit der Breite des Griffs kann außerdem kontrolliert werden, welcher Bereich der Brust stärker belastet wird:</p>\n<ul>\n<li>breiter Griff: äußere Brustmuskeln</li>\n<li>enger Griff: innere Brustmuskeln und Trizeps</li>\n</ul>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}, {'id': 192, 'uuid': '5da6340b-22ec-4c1b-a443-eef2f59f92f0', 'name': 'Bench Press', 'description': ""<p>Lay down on a bench, the bar should be directly above your eyes, the knees are somewhat angled and the feet are firmly on the floor. Concentrate, breath deeply and grab the bar more than shoulder wide. Bring it slowly down till it briefly touches your chest at the height of your nipples. Push the bar up.</p>\n<p>If you train with a high weight it is advisable to have a <em>spotter</em> that can help you up if you can't lift the weight on your own.</p>\n<p>With the width of the grip you can also control which part of the chest is trained more:</p>\n<ul>\n<li>wide grip: outer chest muscles</li>\n<li>narrow grip: inner chest muscles and triceps</li>\n</ul>"", 'creation_date': '2013-08-11', 'language': 2, 'license': 1, 'license_author': 'sistab2'}]",7.0
22,75,28321cf3-70e6-48a4-ade1-d11382180cb3,"{'id': 11, 'name': 'Chest'}","[{'id': 4, 'name': 'Pectoralis major', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-4.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-4.svg'}]","[{'id': 2, 'name': 'Anterior deltoid', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-2.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-2.svg'}, {'id': 5, 'name': 'Triceps brachii', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-5.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-5.svg'}]","[{'id': 8, 'name': 'Bench'}, {'id': 3, 'name': 'Dumbbell'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,"[{'id': 113, 'uuid': '87a312b7-d01e-4f69-9bda-1ed2f1fcd9ab', 'exercise_base': 75, 'image': 'https://wger.de/media/exercise-images/97/Dumbbell-bench-press-1.png', 'is_main': True, 'status': '2', 'style': '1'}, {'id': 114, 'uuid': '3c765b1e-eab9-4b61-8e2e-7d7591cb6ccb', 'exercise_base': 75, 'image': 'https://wger.de/media/exercise-images/97/Dumbbell-bench-press-2.png', 'is_main': False, 'status': '2', 'style': '1'}]","[{'id': 77, 'uuid': '06450bcb-03a8-4bd7-8349-ef677ee57ea3', 'name': 'Bankdrücken KH', 'description': '<p>Der Bewegungsablauf ist ähnlich zur Übung mit einer Langhantel.</p>\n<p>Nehme die Gewichte in die Hände und lege dich auf die Bank. Halte die Hanteln neben der Brust auf Brustwarzenhöhe und drücke sie nun nach oben, bis die Arme ausgestreckt sind. Lasse die Gewichte nun langsam und kontrolliert runter.</p>\n<p>\xa0</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}, {'id': 97, 'uuid': '0ec76f5d-1311-4d6d-bf79-00fa17c3061a', 'name': 'Benchpress Dumbbells', 'description': '<p>The movement is very similar to benchpressing with a barbell, however, the weight is brought down to the chest at a lower point.</p>\n<p>Hold two dumbbells and lay down on a bench. Hold the weights next to the chest, at the height of your nipples and press them up till the arms are stretched. Let the weight slowly and controlled down.</p>', 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}]",
23,76,3db63138-a047-4a4d-b616-1a0b7dfca105,"{'id': 8, 'name': 'Arms'}","[{'id': 5, 'name': 'Triceps brachii', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-5.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-5.svg'}]","[{'id': 2, 'name': 'Anterior deltoid', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-2.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-2.svg'}, {'id': 4, 'name': 'Pectoralis major', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-4.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-4.svg'}]","[{'id': 1, 'name': 'Barbell'}, {'id': 8, 'name': 'Bench'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,"[{'id': 15, 'uuid': '1c37e4e1-5144-4a50-8294-16180a9bc767', 'exercise_base': 76, 'image': 'https://wger.de/media/exercise-images/88/Narrow-grip-bench-press-1.png', 'is_main': True, 'status': '2', 'style': '1'}, {'id': 16, 'uuid': '4b3c5bf6-ea2a-4fa4-a3cb-98979c1f380a', 'exercise_base': 76, 'image': 'https://wger.de/media/exercise-images/88/Narrow-grip-bench-press-2.png', 'is_main': False, 'status': '2', 'style': '1'}]","[{'id': 38, 'uuid': '4def60e7-ed8d-4a9d-bf76-ceb15ecf9779', 'name': 'Bankdrücken Eng', 'description': '<p>Lege dich auf die Bank, die Stange direkt über die Augen, die Knie etwas angewinkelt und die Füße fest auf dem Boden. Greife nun die Stange mit einem engen Griff (nicht mehr als 20cm.). Führe nun das Gewicht so weit nach unten, bis die Oberarme paralell zum Boden sind, gehe dann wieder nach obern. Bringe die Stange nicht wie beim (breiten) Bankdrücken auf Brusthöhe runter, sondern weiter unten. Auf der tiefsten Stelle sollten deine Arme einen rechten Winkel machen.</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}, {'id': 88, 'uuid': '03d821e7-e1ac-4026-903b-d406381cbf76', 'name': 'Bench Press Narrow Grip', 'description': ""<p>Lay down on a bench, the bar is directly over your eyes, the knees form a slight angle and the feet are firmly on the ground. Hold the bar with a narrow grip (around 20cm.). Lead the weight slowly down till the arms are parallel to the floor (elbow: right angle), press then the bar up. When bringing the bar down, don't let it down on your nipples as with the regular bench pressing, but somewhat lower.</p>"", 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}]",18.0
24,79,01271ea0-088c-4e2b-95ad-876af7127057,"{'id': 13, 'name': 'Shoulders'}","[{'id': 9, 'name': 'Trapezius', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-9.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-9.svg'}]",[],"[{'id': 3, 'name': 'Dumbbell'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",lakerbeezel,[],"[{'id': 268, 'uuid': '34ce7ec5-12a1-4bf8-b4f1-94544c3f1cfc', 'name': 'Bent High Pulls', 'description': '<p>Bend over slightly while holding two dumbbells.\xa0 Pull the dumbbells up to your chest, keeping your elbows as high as you can.</p>', 'creation_date': '2014-09-01', 'language': 2, 'license': 1, 'license_author': 'lakerbeezel'}]",
25,80,133f7a01-dd9f-45d5-af67-1d1af134d99b,"{'id': 12, 'name': 'Back'}",[],[],"[{'id': 1, 'name': 'Barbell'}]","{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",warchildmd,[],"[{'id': 412, 'uuid': 'b8466ace-ebc7-42bb-941c-39e0e7e67a4f', 'name': 'Bent Over Barbell Row', 'description': '<ol>\n<li>Holding a barbell with a pronated grip (palms facing down), bend your knees slightly and bring your torso forward, by bending at the waist, while keeping the back straight until it is almost parallel to the floor. Tip: Make sure that you keep the head up. The barbell should hang directly in front of you as your arms hang perpendicular to the floor and your torso. This is your starting position.</li>\n<li>Now, while keeping the torso stationary, breathe out and lift the barbell to you. Keep the elbows close to the body and only use the forearms to hold the weight. At the top contracted position, squeeze the back muscles and hold for a brief pause.</li>\n<li>Then inhale and slowly lower the barbell back to the starting position.</li>\n<li>Repeat for the recommended amount of repetitions.</li>\n</ol>', 'creation_date': '2016-08-15', 'language': 2, 'license': 2, 'license_author': 'warchildmd'}]",1.0
26,81,94a5c406-7bcd-47f3-9687-bdf92a763932,"{'id': 12, 'name': 'Back'}","[{'id': 12, 'name': 'Latissimus dorsi', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-12.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-12.svg'}]",[],[],"{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",sebk,[],"[{'id': 362, 'uuid': 'f866fd75-c18d-4419-84b9-1b9ccd22adba', 'name': 'Bentover Dumbbell Rows', 'description': '<p>With dumbbells in hand, bend at the hip until hands hang just below the knees (similar to straight-legged-deadlift starting position). Keep upper body angle constant while contracting your lats to pull you ellbows back pinching the shoulder blades at the top. Try not to stand up with every rep, check hands go below knees on every rep.</p>', 'creation_date': '2016-01-05', 'language': 2, 'license': 2, 'license_author': 'sebk'}, {'id': 913, 'uuid': 'e18c1baa-3c69-4106-b05b-5d0911e13886', 'name': 'Low Seated Row (cable)', 'description': '', 'creation_date': '2021-07-28', 'language': 1, 'license': 2, 'license_author': 'Robimsk'}]",1.0
27,82,6f79b381-98a4-40d5-8a45-3bb0558be6fe,"{'id': 13, 'name': 'Shoulders'}",[],[],"[{'id': 8, 'name': 'Bench'}, {'id': 3, 'name': 'Dumbbell'}]","{'id': 2, 'full_name': 'Creative Commons Attribution Share Alike 4', 'short_name': 'CC-BY-SA 4', 'url': 'https://creativecommons.org/licenses/by-sa/4.0/deed.en'}",apeschel,[],"[{'id': 421, 'uuid': '170cc52f-345f-41b3-bdae-8a5e0c9aa449', 'name': 'Bent-over Lateral Raises', 'description': '<p>Sit on bench while holding weights. Bend forward as far as possible, with arms slightly bent at the elbow. Perform a lateral raise while maintaining the bend in your elbow.</p>', 'creation_date': '2016-09-29', 'language': 2, 'license': 2, 'license_author': 'apeschel'}, {'id': 47, 'uuid': 'e701de98-32c6-4e9d-956d-434cf5bcaaf0', 'name': 'Vorgebeugtes Seitheben', 'description': '<p>Setze dich auf dem Rand einer Flachbank und beuge den Körper so weit nach vorne, dass er parallel zum Boden ist. Nehme nun die Hanteln und hebe sie seitwärts bis etwas über schulterhöhe. Gehe langsam wieder runter.</p>\n<p>Es ist wichtig, während der Übung, die Arme nicht nach vorn oder nach hinten zu bewegen, sie sollten stets einen rechten Winkel mit dem Körper haben. Wie beim Seitheben im Stehen, sollten sich die Handflächen nicht drehen, sie zeigen also immer zum Boden oder zum Körper.</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}]",4.0
28,83,4af6dbd9-8991-484b-9810-68f117c21edf,"{'id': 12, 'name': 'Back'}","[{'id': 12, 'name': 'Latissimus dorsi', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-12.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-12.svg'}]","[{'id': 2, 'name': 'Anterior deltoid', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-2.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-2.svg'}, {'id': 1, 'name': 'Biceps brachii', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-1.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-1.svg'}]","[{'id': 1, 'name': 'Barbell'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,"[{'id': 84, 'uuid': '63da5c54-7f1d-4a09-9867-2bdda2a6ddeb', 'exercise_base': 83, 'image': 'https://wger.de/media/exercise-images/109/Barbell-rear-delt-row-1.png', 'is_main': True, 'status': '2', 'style': '1'}, {'id': 90, 'uuid': '492ce9c7-12cf-4378-aca4-fe008dea5dd4', 'exercise_base': 83, 'image': 'https://wger.de/media/exercise-images/109/Barbell-rear-delt-row-2.png', 'is_main': False, 'status': '2', 'style': '1'}]","[{'id': 109, 'uuid': 'f82c579e-c069-4dc7-8e36-a3266dfd8e4a', 'name': 'Bent Over Rowing', 'description': ""<p>Grab the barbell with a wide grip (slightly more than shoulder wide) and lean forward. Your upper body is not quite parallel to the floor, but forms a slight angle. The chest's out during the whole exercise.</p>\n<p>Pull now the barbell with a fast movement towards your belly button, not further up. Go slowly down to the initial position. Don't swing with your body and keep your arms next to your body.</p>"", 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}, {'id': 59, 'uuid': '126d719a-4b59-4458-b182-d578cdcfee1a', 'name': 'Rudern Vorgebeugt LH', 'description': '<p>Greife die Langhantel mit breitem (etwas mehr als Schulterbreit) Griff und beuge dich nach vorne. Dabei ist der Oberkörper nicht ganz Waagerecht, sonder ein bisschen steiler, der Kopf schaut nach vorn und die Brust is rausgestreckt.</p>\n<p>Ziehe nun das Gewicht in richtung Bauchnabel. Schwinge während der Bewegung den Oberkörper nicht und halte die Arme dicht am Körper wenn du sie hochziehst. Bringe die Hantel langsam wieder nach unten.</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}]",1.0
29,84,2f0ddf9a-f520-4c55-8883-f0d4a789f481,"{'id': 12, 'name': 'Back'}","[{'id': 12, 'name': 'Latissimus dorsi', 'is_front': False, 'image_url_main': '/static/images/muscles/main/muscle-12.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-12.svg'}]","[{'id': 2, 'name': 'Anterior deltoid', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-2.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-2.svg'}, {'id': 1, 'name': 'Biceps brachii', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-1.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-1.svg'}]","[{'id': 1, 'name': 'Barbell'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,"[{'id': 91, 'uuid': 'c74c43a5-da29-443d-895c-2900b5591cd2', 'exercise_base': 84, 'image': 'https://wger.de/media/exercise-images/110/Reverse-grip-bent-over-rows-1.png', 'is_main': True, 'status': '2', 'style': '1'}, {'id': 92, 'uuid': '3c774680-b68c-4b1c-a150-4858783661c7', 'exercise_base': 84, 'image': 'https://wger.de/media/exercise-images/110/Reverse-grip-bent-over-rows-2.png', 'is_main': False, 'status': '2', 'style': '1'}]","[{'id': 110, 'uuid': '77688310-f2cf-4d37-a854-dca906387be7', 'name': 'Bent Over Rowing Reverse', 'description': ""<p>The same as <em>regular</em> rowing, but holding a reversed grip (your palms pointing forwards):</p>\n<p>Grab the barbell with a wide grIp (slightly more than shoulder wide) and lean forward. Your upper body is not quite parallel to the floor, but forms a slight angle. The chest's out during the whole exercise.</p>\n<p>Pull now the barbell with a fast movement towards your belly button, not further up. Go slowly down to the initial position. Don't swing with your body and keep your arms next to your body.</p>"", 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}]",1.0
30,91,7b99a081-6b1a-4aa5-b86a-5a935d083a35,"{'id': 8, 'name': 'Arms'}","[{'id': 1, 'name': 'Biceps brachii', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-1.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-1.svg'}]","[{'id': 13, 'name': 'Brachialis', 'is_front': True, 'image_url_main': '/static/images/muscles/main/muscle-13.svg', 'image_url_secondary': '/static/images/muscles/secondary/muscle-13.svg'}]","[{'id': 1, 'name': 'Barbell'}]","{'id': 1, 'full_name': ' Creative Commons Attribution Share Alike 3', 'short_name': 'CC-BY-SA 3', 'url': 'https://creativecommons.org/licenses/by-sa/3.0/deed.en'}",wger.de,"[{'id': 27, 'uuid': '7276a19e-06d0-45ae-a2a3-569bed75686b', 'exercise_base': 91, 'image': 'https://wger.de/media/exercise-images/74/Bicep-curls-1.png', 'is_main': True, 'status': '2', 'style': '1'}, {'id': 28, 'uuid': 'c9fee9d3-0b0e-40ae-a9c7-a4033781ea3b', 'exercise_base': 91, 'image': 'https://wger.de/media/exercise-images/74/Bicep-curls-2.png', 'is_main': False, 'status': '2', 'style': '1'}]","[{'id': 74, 'uuid': 'c56078d2-ae85-4524-a467-d1e143b6df1a', 'name': 'Biceps Curls With Barbell', 'description': ""<p>Hold the Barbell shoulder-wide, the back is straight, the shoulders slightly back, the arms are streched. Bend the arms, bringing the weight up, with a fast movement. Without pausing, let down the bar with a slow and controlled movement.</p>\n<p>Don't allow your body to swing during the exercise, all work is done by the biceps, which are the only mucles that should move (pay attention to the elbows).</p>"", 'creation_date': '2013-05-05', 'language': 2, 'license': 1, 'license_author': 'wger.de'}, {'id': 24, 'uuid': '2e3fa138-3894-4f61-959a-d8966804a1a3', 'name': 'Bizeps LH-Curls', 'description': '<p>Halte die Hantel mit etwa schulterbreitem Griff, die Arme sind ausgestreckt. Beuge die Arme und brige die Hantel mit einer schnellen Bewegung nach oben. Ohne Pause wird das Gewicht nun kontrolliert nach unten gebracht. Beachte, dass die Bewegung nach oben schneller ist als nach unten.</p>\n<p>Während des Bewegungablaufs sollte der Körper nicht mitschwingen. Die Ellenbogen bleiben dabei immer an der Stelle.</p>', 'creation_date': '2013-05-05', 'language': 1, 'license': 1, 'license_author': 'wger.de'}]",16.0
